ResponseId,LocationLatitude,LocationLongitude,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q1,state,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,delta_timer_First Click,delta_timer_Last Click,delta_timer_Page Submit,delta_timer_Click Count,cornd,cornd_high,cornd_low,melond,melond_high,melond_low,taterd,taterd_high,taterd_low,riced,riced_high,riced_low,materd,materd_high,materd_low,black_timer_First Click,black_timer_Last Click,black_timer_Page Submit,black_timer_Click Count,melonb,melonb_high,melonb_low,cornb,cornb_high,cornb_low,taterb,taterb_high,taterb_low,riceb,riceb_high,riceb_low,materb,materb_high ,materb_low ,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q58,Q59,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q102,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q13,Q14,Q15,Q16,Q17,Q18,Q21,Q93,corn_l,corn_h,melon_l,melon_h,mater_l,mater_h,rice_l,rice_h,tater_l,tater_h,corn_low,corn_high,melon_low,melon_high,mater_low,mater_high,rice_low,rice_high,tater_low,tater_high,PROLIFIC_PID,STUDY_ID,full_launch,gc,term,target_state,black,attention
R_7YrC4aaSDsJ0Dij,29.5729,-90.3833,1,,1,19,0,0,9.326,0,0,0,14.743,0,1,,1,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,3,4,2,1,1,1,2,1,2,3,2,5,1,"1,4,7",5,4,4,5,4,5,5,6,1,1,1,10,120,1,4,29,36,390,591,87,119,142,195,83,112,0.29,0.36,3.9,5.91,0.87,1.19,1.42,1.95,0.83,1.12,62cb73480cc592c8db6fbbab,SixStateSample,1,,,1,0,1
R_7ifVO7k2N12yAYJ,34.1027,-118.2231,1,,1,5,1.646,14.916,15.736,3,,,,,,,,,,,,,,,,,,,,9.364,40.296,44.385,10,2,1,,2,1,,2,2,,2,1,,2,2,,4,3,2,3,4,4,1,3,4,4,5,5,4,"4,5,7",3,2,3,6,2,2,2,3,1,"6,8",1,7,120,1,1,29,43,397,579,70,116,145,227,76,117,0.29,0.43,3.97,5.79,0.7,1.16,1.45,2.27,0.76,1.17,665a8db299aa3f8fb8ff8c4d,RestOfUS,1,,,0,1,1
R_5KOpoU4krFlCf3P,38.0012,-84.5325,1,,1,18,0,0,12.546,0,,,,,,,,,,,,,,,,,,,,0,0,67.231,0,1,,2,1,,2,1,,2,1,,2,1,,2,4,5,2,3,4,4,2,1,5,4,4,5,2,"2,4,5",5,4,4,5,1,5,5,3,1,1,1,9,100,1,7,28,38,411,649,86,129,144,228,76,124,0.28,0.38,4.11,6.49,0.86,1.29,1.44,2.28,0.76,1.24,664cce8aecc59dc14d41c397,SixStateSample,1,,,1,1,1
R_19yvMQTPqSop06B,29.9381,-90.0309,0.899999976,TRUE,1,19,0.976,0.976,6.477,1,1.42,10.849,11.701,5,2,2,,2,2,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,4,4,4,1,3,4,4,4,5,3,"1,4,5",3,4,3,6,1,1,2,4,2,2,5,10,175,1,5,27,37,425,553,80,114,134,211,80,110,0.27,0.37,4.25,5.53,0.8,1.14,1.34,2.11,0.8,1.1,66c7d3c15993ceaa74816309,SixStateSample,1,,,1,0,1
R_5wFS6V3risUz9fP,40.7957,-77.8618,1,,1,39,0,0,31.686,0,8.167,15.782,20.049,2,2,2,,2,2,,2,2,,2,2,,2,1,,,,,,,,,,,,,,,,,,,,,5,4,2,3,3,5,1,1,4,4,5,5,4,"1,3,5",2,2,2,2,1,1,2,4,2,6,1,11,200,1,2,29,37,411,639,87,120,123,208,82,127,0.29,0.37,4.11,6.39,0.87,1.2,1.23,2.08,0.82,1.27,663107b21f010253a840100f,RestOfUS,1,,,0,0,1
R_3vEkHBGOPNKsdMt,39.0705,-84.516,1,,1,18,0,0,5.6,0,0,0,16.341,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,4,1,1,4,5,5,5,4,"1,3,4",3,3,3,6,1,3,3,4,2,1,1,7,100,1,3,25,40,430,612,77,126,144,214,76,123,0.25,0.4,4.3,6.12,0.77,1.26,1.44,2.14,0.76,1.23,660a12734cdb4b83043545f4,SixStateSample,1,,,1,0,1
R_1u23tMCeOot2dJT,28.7935,-81.2868,1,,1,33,0,0,14.359,0,,,,,,,,,,,,,,,,,,,,5.207,12.125,25.691,4,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,4,4,4,1,1,5,4,4,5,3,"2,4,5",5,4,4,5,2,4,4,3,1,15,3,7,75,1,3,30,40,381,581,75,110,145,221,81,124,0.3,0.4,3.81,5.81,0.75,1.1,1.45,2.21,0.81,1.24,6287a355e0dbfe43e55850b7,RestOfUS,1,,,0,1,1
R_1KVNcq519XtJKzx,42.3344,-83.1756,1,,1,23,0,0,311.357,0,,,,,,,,,,,,,,,,,,,,77.326,79.499,494.385,3,2,1,,2,1,,2,1,,2,1,,2,1,,5,4,2,5,5,5,2,2,4,5,4,5,4,"2,3,7",2,1,2,3,1,1,2,3,1,2,1,11,200,3,6,28,40,377,632,90,116,132,217,87,118,0.28,0.4,3.77,6.32,0.9,1.16,1.32,2.17,0.87,1.18,61731c0ef27028acbfbbf972,RestOfUS,1,,,0,1,1
R_6uLxk8fSXz7VDkl,35.164,-89.7826,1,,1,44,129.053,129.556,132.544,2,3.222,19.88,23.104,2,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,1,2,,3,5,2,2,4,4,4,5,3,"1,4,7",3,4,2,6,1,1,3,4,2,1,1,12,300,1,2,29,39,360,646,80,126,151,204,81,113,0.29,0.39,3.6,6.46,0.8,1.26,1.51,2.04,0.81,1.13,66294f63f8c6d8b938395572,SixStateSample,1,,,1,0,1
R_5V1sRXUeIgt1Roi,35.6598,-83.9867,1,,1,44,1.48,1.48,15.976,1,,,,,,,,,,,,,,,,,,,,9.937,23.095,40.093,4,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,1,3,5,5,5,5,5,"4,5,7",2,2,2,3,1,2,2,3,2,1,1,10,250,1,3,28,40,433,593,72,121,125,198,87,119,0.28,0.4,4.33,5.93,0.72,1.21,1.25,1.98,0.87,1.19,6699444cd241130ebdb0fcb2,SixStateSample,1,,,1,1,1
R_34b8lDBq58jys7f,30.45,-81.6624,1,,1,10,1.078,2.43,45.231,2,3.627,25.312,26.3,5,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,1,2,2,2,4,1,3,4,4,4,5,4,"1,2,5",1,1,1,2,1,1,1,4,1,1,3,6,120,1,6,26,37,371,596,88,114,155,195,76,129,0.26,0.37,3.71,5.96,0.88,1.14,1.55,1.95,0.76,1.29,6658d3384552a75abbc15f10,RestOfUS,1,,,0,0,1
R_10RoZLxADaSzTwJ,30.4216,-88.5232,1,,1,25,0,0,19.47,0,16.763,22.606,29.968,2,2,2,,2,1,,2,2,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,2,3,5,5,5,5,5,"1,3,6",1,1,2,2,4,1,1,5,2,2,1,2,125,1,4,29,40,435,613,74,111,123,207,74,112,0.29,0.4,4.35,6.13,0.74,1.11,1.23,2.07,0.74,1.12,655f8be726dab97e2e5de2a5,SixStateSample,1,,,1,0,1
R_7rwjGqsWjmq38zG,30.4882,-91.1443,1,,1,19,3.185,3.185,5.023,1,,,,,,,,,,,,,,,,,,,,26.85,109.524,110.835,5,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,2,5,5,5,5,5,5,"1,3,5",1,1,1,2,1,1,1,4,2,2,1,3,240,3,2,25,38,365,606,79,115,158,212,77,126,0.25,0.38,3.65,6.06,0.79,1.15,1.58,2.12,0.77,1.26,657daec012d4254e4dc6f89f,SixStateSample,1,,,1,1,1
R_5V7ngYzajAAAR1k,28.9107,-81.1957,1,,1,10,0,0,8.886,0,,,,,,,,,,,,,,,,,,,,0,0,16.496,0,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,3,3,4,2,7,4,3,2,5,2,"4,5,7",3,4,1,3,2,3,5,3,2,7,3,5,250,1,6,28,36,434,626,73,128,145,226,78,116,0.28,0.36,4.34,6.26,0.73,1.28,1.45,2.26,0.78,1.16,667ccbeb11f10743686a47be,RestOfUS,1,,,0,1,1
R_72sOkw8JrHaKfCh,38.8978,-77.2885,1,,1,48,0,0,36.555,0,,,,,,,,,,,,,,,,,,,,0,0,36.303,0,2,1,,1,,2,2,1,,1,,2,2,1,,4,4,2,4,4,4,1,2,4,4,4,5,,"1,4,5",3,4,3,6,1,1,1,5,2,7,1,12,150,1,5,26,42,360,556,84,124,154,226,81,116,0.26,0.42,3.6,5.56,0.84,1.24,1.54,2.26,0.81,1.16,665221f0996f9daef629b186,RestOfUS,1,,,0,1,1
R_1DOgH7wVqDLBXjz,36.0571,-86.6729,1,,1,44,0,0,17.699,0,0,0,89.29,0,2,2,,2,1,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,5,1,7,5,5,5,5,3,"1,2,5",1,3,2,6,1,1,2,7,2,1,1,4,80,2,1,28,43,403,620,75,130,123,223,83,130,0.28,0.43,4.03,6.2,0.75,1.3,1.23,2.23,0.83,1.3,5a9b1eb7873cda0001dcb3c4,SixStateSample,1,,,1,0,1
R_3H3mpX8RHdjA1sl,38.0052,-84.423,1,,1,18,8.714,8.714,11.526,1,22.754,23.37,24.059,2,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,3,3,4,1,1,3,4,4,5,2,"4,5,7",2,2,2,3,1,3,3,4,2,1,1,9,300,1,1,25,39,385,634,88,113,124,193,87,123,0.25,0.39,3.85,6.34,0.88,1.13,1.24,1.93,0.87,1.23,6683fdcdf7e5580c12bb591c,SixStateSample,1,,,1,0,1
R_52SlMlyLJVzfBKI,36.2709,-115.28,1,,1,29,18.17,18.17,18.51,1,,,,,,,,,,,,,,,,,,,,0,0,42.031,0,2,1,,2,1,,2,1,,2,1,,2,2,,5,5,2,5,5,5,1,1,5,4,5,5,5,"1,4,5",3,2,2,6,1,2,2,3,2,7,1,7,200,1,6,30,39,374,586,87,111,148,198,77,129,0.3,0.39,3.74,5.86,0.87,1.11,1.48,1.98,0.77,1.29,66f748a6178e9d6aeb4e26b0,RestOfUS,1,,,0,1,1
R_6GreYjGMgjKoblW,36.0164,-86.5615,1,,1,44,0,0,10.891,0,,,,,,,,,,,,,,,,,,,,1.441,31.265,32.283,10,1,,1,1,,1,1,,1,1,,1,1,,1,3,3,2,3,4,4,2,7,4,4,4,5,3,"2,4,5",3,3,4,6,4,3,3,4,2,1,1,4,200,1,7,28,37,365,586,89,120,146,223,77,130,0.28,0.37,3.65,5.86,0.89,1.2,1.46,2.23,0.77,1.3,5bca2688526bab000199550a,SixStateSample,1,,,1,1,1
R_7EJOkcVmbis3d1l,41.4296,-82.2047,1,,1,36,0,0,4.005,0,0,0,18.943,0,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,2,4,2,3,3,4,1,7,3,4,4,5,3,"1,4,7",2,2,3,3,1,2,2,4,1,1,3,7,100,1,3,25,42,401,558,71,115,136,227,86,116,0.25,0.42,4.01,5.58,0.71,1.15,1.36,2.27,0.86,1.16,665dc9b255d2c78cfca1a193,RestOfUS,1,,,0,0,1
R_64oWwKSSDpRSVmp,40.7924,-74.0096,1,,1,31,0,0,6.037,0,0,0,70.232,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,3,3,2,3,4,5,1,7,3,5,4,5,3,"3,4,5",2,1,1,2,1,3,2,3,2,15,5,7,200,1,4,23,37,434,594,84,130,138,208,73,124,0.23,0.37,4.34,5.94,0.84,1.3,1.38,2.08,0.73,1.24,66efa5e905edfd0f5bed6f24,RestOfUS,1,,,0,0,1
R_5cvMmgLXhRXFzix,35.8677,-86.4174,1,,1,44,4.158,9.467,12.212,2,,,,,,,,,,,,,,,,,,,,15.69,40.488,51.301,5,1,,2,2,1,,2,1,,2,1,,2,1,,5,4,2,2,2,3,1,1,4,4,4,5,3,"2,4,5",3,3,4,4,1,3,3,3,2,2,1,5,100,1,2,30,42,361,633,85,120,157,216,86,110,0.3,0.42,3.61,6.33,0.85,1.2,1.57,2.16,0.86,1.1,66a95bd34a60c8b54c9f37fb,SixStateSample,1,,,1,1,1
R_3DM3eNIFyDIBg4i,38.9321,-94.4983,1,,1,26,4.105,4.105,10.658,1,12.431,12.431,14.779,1,2,2,,2,2,,2,2,,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,4,3,5,1,7,5,5,5,5,3,"1,3,4",1,2,3,3,1,1,1,6,2,1,1,10,180,3,4,25,39,383,627,73,122,153,196,88,119,0.25,0.39,3.83,6.27,0.73,1.22,1.53,1.96,0.88,1.19,66534e08cf6a3c7d4385fca9,SixStateSample,1,,,1,0,1
R_6y1agSrSededqDy,41.7892,-88.262,0.800000012,,1,14,10.238,11.131,29.1,2,4.945,32.747,34.101,7,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,5,2,7,4,5,4,5,4,"4,5,7",3,4,4,6,1,2,2,6,2,6,1,8,200,1,4,29,42,355,592,86,126,138,225,84,124,0.29,0.42,3.55,5.92,0.86,1.26,1.38,2.25,0.84,1.24,651b29ff3a6cadf518640abe,RestOfUS,1,,,1,0,1
R_5GcqrZTqVNRhYvT,38.9201,-94.3999,0.899999976,,1,26,0,0,8.403,0,20.325,20.325,21.655,1,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,4,1,3,4,4,4,5,4,"1,3,4",1,1,1,2,1,1,1,4,1,1,1,7,150,1,1,27,42,405,619,88,119,158,210,84,117,0.27,0.42,4.05,6.19,0.88,1.19,1.58,2.1,0.84,1.17,63112d166c18ea59f6b05400,SixStateSample,1,,,1,0,1
R_5zd1bSvYaiDTbYR,40.7064,-73.9473,1,,1,19,0,0,3.191,0,,,,,,,,,,,,,,,,,,,,0,0,115.368,0,1,,2,1,,2,1,,2,1,,1,1,,2,5,5,2,4,4,4,1,7,4,4,3,5,2,"2,3,5",3,2,3,6,3,3,4,4,2,1,1,8,150,1,7,28,43,427,616,88,130,124,217,77,113,0.28,0.43,4.27,6.16,0.88,1.3,1.24,2.17,0.77,1.13,657c847339bbb2c8238df1c7,SixStateSample,1,,,1,1,1
R_3scZCeRsOj0C5Ub,38.9336,-92.363,1,,1,26,0,0,61.348,0,,,,,,,,,,,,,,,,,,,,0,0,71.762,0,2,1,,2,2,,1,,2,2,1,,2,1,,4,4,2,4,3,4,2,1,5,4,4,5,3,"3,4,5",2,3,4,3,1,3,2,6,1,1,1,4,80,1,5,24,37,407,595,75,120,123,209,82,119,0.24,0.37,4.07,5.95,0.75,1.2,1.23,2.09,0.82,1.19,65177add8af27911a3ee59cb,SixStateSample,1,,,1,1,1
R_3p3EyltFpzdZAZq,35.6854,-88.8281,1,,1,44,0,0,9.44,0,0,0,12.467,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,3,5,5,2,1,4,5,4,5,4,"4,5,7",2,2,3,3,2,1,1,5,2,1,1,12,65,1,2,27,43,448,588,85,115,149,203,84,124,0.27,0.43,4.48,5.88,0.85,1.15,1.49,2.03,0.84,1.24,66298b9925888b2e93c3d3de,SixStateSample,1,,,1,0,1
R_7iRwbx0aFkdR1al,35.9306,-86.8788,1,,1,44,0,0,153.717,0,,,,,,,,,,,,,,,,,,,,0,0,22.688,0,2,1,,2,2,,2,2,,2,2,,2,2,,4,5,2,3,3,5,2,1,3,4,4,5,3,"2,4,5",3,3,4,6,1,2,3,3,1,"1,10",1,5,80,1,2,26,42,445,646,77,120,144,213,89,126,0.26,0.42,4.45,6.46,0.77,1.2,1.44,2.13,0.89,1.26,669c182b2a59d2c81e9053ad,SixStateSample,1,,,1,1,1
R_1I03Ha7JNEDxsCd,42.9135,-78.889,1,,1,33,0,0,23.38,0,,,,,,,,,,,,,,,,,,,,0,0,66.947,0,2,1,,2,2,,2,2,,2,1,,2,1,,4,4,2,4,4,5,1,2,5,4,4,5,4,"1,3,5",2,2,2,3,1,3,4,7,1,15,4,3,125,1,5,30,39,376,631,82,124,145,224,72,124,0.3,0.39,3.76,6.31,0.82,1.24,1.45,2.24,0.72,1.24,59e62b6277860e0001512e14,RestOfUS,1,,,0,1,1
R_6XqXCCCiG9oZsBP,37.2567,-93.2944,1,,1,26,0,0,21.884,0,,,,,,,,,,,,,,,,,,,,0,0,122.563,0,2,2,,2,2,,2,2,,2,1,,2,1,,4,4,2,3,3,4,1,1,5,5,5,5,4,"1,3,4",2,3,2,6,1,2,3,7,2,1,1,6,100,1,6,25,42,424,592,86,113,152,206,82,112,0.25,0.42,4.24,5.92,0.86,1.13,1.52,2.06,0.82,1.12,6670879f3edc8be7f24e8a3e,SixStateSample,1,,,1,1,1
R_7LyDbl838o8rf4R,33.7424,-90.7296,1,,1,25,0,0,12.225,0,,,,,,,,,,,,,,,,,,,,0,0,78,0,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,1,3,5,5,5,5,5,"1,3,5",2,3,1,3,1,1,2,6,2,1,1,8,150,3,6,26,40,440,608,90,115,157,194,72,130,0.26,0.4,4.4,6.08,0.9,1.15,1.57,1.94,0.72,1.3,66c3ed477566f8d936ac06b1,SixStateSample,1,,,1,1,1
R_1CBaIFowYrQWdXO,44.9834,-93.2622,0.800000012,,1,26,0.801,2.12,3.677,2,,,,,,,,,,,,,,,,,,,,2.731,61.89,67.874,28,1,,2,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,2,2,5,5,5,5,5,"1,2,3",2,2,1,3,1,1,1,4,2,7,1,11,150,3,5,24,40,403,568,86,117,131,227,87,126,0.24,0.4,4.03,5.68,0.86,1.17,1.31,2.27,0.87,1.26,5da94705e3c5970011b6a8a7,SixStateSample,1,,,1,1,1
R_6r1xJKBL68dhfq0,41.9502,-87.9452,1,,1,14,0,0,5.744,0,0,0,27.74,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,4,2,1,5,4,4,5,3,"4,5,7",5,3,3,5,1,2,3,3,1,4,1,10,200,1,4,23,38,423,647,76,123,124,215,75,115,0.23,0.38,4.23,6.47,0.76,1.23,1.24,2.15,0.75,1.15,656397844d363e786bc5ed4b,RestOfUS,1,,,1,0,1
R_3OqwwsftoNHvxJS,34.5102,-93.0638,1,,1,4,0,0,12.38,0,0,0,20.302,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,4,2,1,5,4,4,4,2,"2,4,5",3,4,3,6,1,2,2,6,2,1,1,3,150,1,3,24,43,427,638,77,122,139,225,83,118,0.24,0.43,4.27,6.38,0.77,1.22,1.39,2.25,0.83,1.18,66fa0c80835daf2b640a6711,SixStateSample,1,,,1,0,
R_1solZxlBfDfcO4V,38.7142,-90.2759,1,TRUE,1,26,0,0,10.617,0,0,0,21.022,0,2,2,,2,1,,2,1,,2,2,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,3,2,3,4,4,4,5,4,"3,4,5",1,4,3,3,2,2,2,7,2,1,1,12,125,1,2,25,42,442,625,70,123,123,196,80,124,0.25,0.42,4.42,6.25,0.7,1.23,1.23,1.96,0.8,1.24,650d9650bb81532e8e16d578,SixStateSample,1,,,1,0,1
R_72Fh0CaLSXTxnCU,30.3927,-91.0014,1,,1,19,0,0,10.715,0,,,,,,,,,,,,,,,,,,,,5.461,20.457,27.982,4,2,2,,2,2,,2,2,,2,1,,2,2,,5,5,2,4,4,4,1,7,5,5,5,5,5,"1,3,4",1,4,3,2,2,1,2,7,2,1,1,6,100,1,2,25,42,388,577,79,123,154,217,89,127,0.25,0.42,3.88,5.77,0.79,1.23,1.54,2.17,0.89,1.27,65203a2c6b6a29564f73d405,SixStateSample,1,,,1,1,1
R_3oHUemUxOVECbSx,37.751,-97.822,1,,1,33,13.929,13.929,15.91,1,22.4,22.4,30.088,1,2,1,,2,1,,2,1,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,4,2,2,3,3,4,5,,"2,4,5",1,3,2,6,3,1,3,3,2,2,1,9,100,1,2,23,40,391,636,90,116,125,217,85,121,0.23,0.4,3.91,6.36,0.9,1.16,1.25,2.17,0.85,1.21,66dd994d9de16a581cda7d01,RestOfUS,1,,,0,0,1
R_3fPqCwUttkO6BMJ,30.443,-90.4386,1,,1,19,0,0,11.287,0,,,,,,,,,,,,,,,,,,,,0,0,37.844,0,1,,2,2,2,,2,1,,2,1,,1,,2,5,4,2,3,3,5,2,2,5,5,4,5,4,"3,4,5",2,3,2,3,1,1,1,6,2,2,1,5,220,1,3,27,40,441,584,81,130,146,219,89,122,0.27,0.4,4.41,5.84,0.81,1.3,1.46,2.19,0.89,1.22,649f525cce87cb12c95ea642,SixStateSample,1,,,1,1,1
R_7msmh4g8RQkEXTt,33.7485,-84.3871,1,,1,25,2.975,2.975,4.164,1,,,,,,,,,,,,,,,,,,,,24.963,38.621,67.496,3,2,1,,2,2,,2,2,,2,2,,2,2,,5,5,2,3,3,4,2,1,4,4,2,5,3,"1,2,4",2,4,2,6,1,2,2,5,2,1,1,5,300,1,4,24,36,438,647,70,121,157,193,82,111,0.24,0.36,4.38,6.47,0.7,1.21,1.57,1.93,0.82,1.11,665911664c1d2a4e2d02f666,SixStateSample,1,,,1,1,1
R_1EQlfhWNzLKZIuO,38.7142,-90.2759,1,,1,26,2.164,6.447,7.142,3,1.036,10.687,15.68,10,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,5,1,1,4,4,4,5,3,"4,5,7",4,4,4,5,1,4,5,3,1,1,1,7,200,1,6,29,42,361,575,74,129,150,225,81,125,0.29,0.42,3.61,5.75,0.74,1.29,1.5,2.25,0.81,1.25,66d719a522a3689e93fd0351,SixStateSample,1,,,1,0,1
R_53ZH9GtQ8Qthkel,26.1374,-80.1684,1,,1,10,0,0,11.82,0,38.243,45.428,49.535,3,2,2,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,5,1,3,4,4,5,5,4,"3,4,7",4,2,1,3,1,4,4,3,1,"1,15",1,11,200,1,4,25,40,373,580,87,115,128,226,75,128,0.25,0.4,3.73,5.8,0.87,1.15,1.28,2.26,0.75,1.28,66e5f42ed0308008b376ba71,RestOfUS,1,,,0,0,1
R_7QLvbrIqRdlJskx,37.8868,-84.5667,1,,1,18,0,0,11.705,0,,,,,,,,,,,,,,,,,,,,0,0,16.802,0,2,1,,2,1,,2,1,,2,1,,2,1,,4,4,2,5,5,5,1,1,4,5,5,5,4,"1,4,5",3,2,4,3,2,2,4,2,1,1,1,4,100,1,5,26,38,427,575,82,111,139,220,72,130,0.26,0.38,4.27,5.75,0.82,1.11,1.39,2.2,0.72,1.3,6696b441d9db6dd7edbf66fd,SixStateSample,1,,,1,1,1
R_7DUzXzf2rXiCA2y,39.0352,-94.5456,1,,1,26,0,0,9.201,0,0,0,35.301,0,2,2,,2,1,,2,1,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,5,1,1,4,4,4,5,2,"4,6,7",2,4,3,3,1,2,3,4,2,1,1,4,50,1,2,27,38,413,638,76,123,142,197,89,127,0.27,0.38,4.13,6.38,0.76,1.23,1.42,1.97,0.89,1.27,66b2be331315bce01546e031,SixStateSample,1,,,1,0,1
R_5VrGQ6tS2cd2Tkt,40.7681,-73.8291,1,,1,33,1.066,2.335,4.502,2,,,,,,,,,,,,,,,,,,,,1.572,55.159,55.97,15,2,1,,2,1,,2,1,,2,1,,2,1,,5,5,2,3,3,4,2,3,3,3,3,5,3,"2,4,5",3,4,3,6,4,3,3,4,1,9,1,2,100,1,2,30,42,428,604,74,125,133,208,83,130,0.3,0.42,4.28,6.04,0.74,1.25,1.33,2.08,0.83,1.3,6630dcaced8c7613a1ae43fc,RestOfUS,1,,,0,1,1
R_3fm0ZqgVdxyVK13,30.0053,-91.8226,1,,1,19,2.264,2.264,3.1,1,7.081,13.353,14.511,2,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,3,5,5,5,5,5,"1,3,4",1,1,1,2,1,1,1,4,2,1,1,6,300,1,1,26,39,363,621,83,116,134,217,85,130,0.26,0.39,3.63,6.21,0.83,1.16,1.34,2.17,0.85,1.3,66e7a809808daaac1a79dd40,SixStateSample,1,,,1,0,1
R_5DF8EgddSuj4BDX,31.1046,-91.2996,1,,1,25,0,0,18.901,0,36.445,36.445,37.755,1,2,1,,2,2,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,5,5,5,2,6,5,4,3,5,2,"2,4,5",4,3,2,3,1,2,4,4,2,2,1,4,200,1,3,26,39,449,617,78,122,154,211,90,114,0.26,0.39,4.49,6.17,0.78,1.22,1.54,2.11,0.9,1.14,657bda560ee1ce3f0fe38420,SixStateSample,1,,,1,0,1
R_5ExXHqNXStkx78A,37.751,-97.822,1,,1,25,0,0,15.715,0,0,0,18.395,0,2,1,,1,,2,2,1,,1,,2,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,4,2,2,3,3,4,5,3,"4,5,7",2,2,3,3,1,2,2,7,1,2,1,8,1500,3,2,25,39,423,562,82,116,145,215,70,115,0.25,0.39,4.23,5.62,0.82,1.16,1.45,2.15,0.7,1.15,66fe02f0e82f2161bcf828e9,SixStateSample,1,,,1,0,1
R_7Qs68p0qID5ueoD,38.9687,-94.5696,1,,1,26,0,0,16.029,0,,,,,,,,,,,,,,,,,,,,0,0,54.241,0,2,1,,2,2,,2,2,,2,1,,2,2,,4,5,2,3,3,4,2,1,4,4,4,5,3,"4,5,7",2,3,4,6,2,2,3,7,1,1,1,10,150,2,2,25,38,441,620,86,112,132,221,78,126,0.25,0.38,4.41,6.2,0.86,1.12,1.32,2.21,0.78,1.26,665f5ff6ca00d4b5f747cfef,SixStateSample,1,,,1,1,1
R_37Hkn2jOvewjeNg,39.6562,-104.7866,0.600000024,,1,18,0,0,792.586,0,,,,,,,,,,,,,,,,,,,,616.45,616.45,676.72,1,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,2,2,4,4,4,5,4,"1,2,3",1,1,1,2,1,1,1,4,1,1,1,7,400,1,6,30,43,443,588,73,113,133,223,89,121,0.3,0.43,4.43,5.88,0.73,1.13,1.33,2.23,0.89,1.21,5ddd1dd2b48da3c63a3ccdbb,SixStateSample,1,,,1,1,1
R_6OHCBd8VRd4t8FO,42.4178,-71.1134,1,,1,22,0,0,8.008,0,,,,,,,,,,,,,,,,,,,,0,0,16.556,0,1,,2,1,,2,1,,2,1,,2,1,,2,4,5,2,3,3,5,2,1,4,5,4,5,4,"3,4,5",5,4,2,5,3,3,4,3,1,"1,15",1,11,200,1,6,30,36,424,594,88,113,150,228,83,118,0.3,0.36,4.24,5.94,0.88,1.13,1.5,2.28,0.83,1.18,67042528d69c99fa1f338f77,RestOfUS,1,,,0,1,1
