Duration (in seconds),LocationLatitude,LocationLongitude,Q2,Q7,Q8,Q9,Q10,Q11,Q12,Q13_1,Q13_2,Q13_3,Q33,Q15,Q16,Q16_7_TEXT,Q17,Q18,Q18_6_TEXT,Q20_1,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q22,Q23,Q24,Q25,Q26,Q27_1,Q28,Q29_5,Q29_6,Q30,Q31,opp,gc,term,rid,RISN,V,LS,SVID,transaction_id,PS,Q_BallotBoxStuffing,Q_TotalDuration,Q_CHL,psid,entrySigCheck,race
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e2d2-9b36-3edc-7188-93aa8398b473,41868610,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
33,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e2ad-9f3d-73b3-7d12-6353c53b2cf6,41868610,H,,,,,,33,anonymous,Value will be set from Panel or URL,on,
37,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e2bd-7af7-8c08-9584-81e0ecfe66bc,41868610,H,,,,,,37,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e2d5-2ee1-af5c-7680-1e23bc4e680a,41868610,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
92,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e29b-cfe6-5b40-07f8-3c1074f57e9c,41868610,H,,,,,,92,anonymous,Value will be set from Panel or URL,on,
38,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e2ab-555c-e66a-135d-d856e3527440,41868610,H,,,,,,38,anonymous,Value will be set from Panel or URL,on,
69,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e261-fc4e-f9cc-1337-fdb2f3ac4c7e,41868610,H,,,,,,69,anonymous,Value will be set from Panel or URL,on,
582,36.066,-86.9659,8,,,25,"Soy beans, tobacco, feed corn, tomatoes ","Rice, corn, tomatoes ",Potatoes,4,4,3,"18,19,23,24,25,26",1,"1,6",,1,"1,2,3,6",I have Lyme and alpha associated with a lone star tick from 2019,7,1,3,3,2,1,2,5,2,1,1,12,2,10,104,68,"4,5,10",5,Qual29638-0912-ConsumersStudy[BA],1,,6522e0c0-c0a2-d5d9-ebbd-2ac7ba787b59,41868610,H,1338,,,,,582,anonymous,Value will be set from Panel or URL,on,White
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e339-cbca-f1ea-98b4-73e4a398c440,41868610,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
194,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e257-6974-f309-f25c-d5af61b08410,41868610,H,,,,,,194,anonymous,Value will be set from Panel or URL,on,
15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e327-443c-4837-2869-1ed58111f6ad,41868610,H,,,,,,15,anonymous,Value will be set from Panel or URL,on,
45,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e322-441c-3bf9-fe77-7097dfa1a19c,41868610,H,,,,,,45,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e35a-35c4-b3f9-7278-ea3de3f328d1,41868610,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
42,,,6,,4,,The first time ,I’m going ,I’m going on ,3,3,4,22,2,2,,3,2,,4,3,3,3,4,3,5,1,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,age,6522e354-530f-fbcb-8bd3-95c643630ced,41868610,H,,,,,,42,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e35b-deca-8efa-c737-1594e01edc31,41868610,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e370-8439-53f8-3bda-ef855bd8f939,41868610,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
34,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e34b-502b-7502-f212-c6e00a2d8537,41868610,H,,,,,,34,anonymous,Value will be set from Panel or URL,on,
14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e388-8455-6487-9cae-1e40f419003a,41868610,H,,,,,,14,anonymous,Value will be set from Panel or URL,on,
22,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3ae-7d28-52ae-3654-e984b89f8d8e,41868610,H,,,,,,22,anonymous,Value will be set from Panel or URL,on,
21,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3b7-f525-4b8f-ee17-7575e3b2b8de,41868610,H,,,,,,21,anonymous,Value will be set from Panel or URL,on,
146,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e347-388f-8d55-6974-311fa40b427f,41868610,H,,,,,,146,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3b7-d386-5361-f536-78b4c1db790f,41868610,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
142,,,7,,,,"Beer
","Beer
","Beer
",3,3,3,"19,22,25",2,"2,5",,4,2,,7,2,3,3,4,4,3,1,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,age,6522e313-eec4-d600-dedf-173d04e63164,41868610,H,,,,,,142,anonymous,Value will be set from Panel or URL,on,
16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3c7-611b-ff0a-19cd-c1065dc545e2,41868610,H,,,,,,16,anonymous,Value will be set from Panel or URL,on,
341,38.6287,-90.1988,7,,,,Soybeans. Corn,Corn. Wheat. Soybeans,No idea,3,3,4,30,3,7,None,3,"1,3",,7,3,4,4,4,2,2,7,2,1,1,3,1,10,25,12,"4,5,8",4,Qual29638-0912-ConsumersStudy[BA],1,,6522e293-5dca-b9e6-27aa-4c83b3f31e6d,41868610,H,1338,,,,,341,anonymous,Value will be set from Panel or URL,on,White
45,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3a6-15a3-7fa2-b712-aafd5776253f,41868610,H,,,,,,45,anonymous,Value will be set from Panel or URL,on,
768,38.901,-94.596,8,,,6,Soybeans ,Beverages products ,"Tyson foods, Unilever ",4,5,5,"17,18,20,21,22,24,25,26,27,28",1,"1,3,4,6",,2,"1,2,3,5",,9,5,4,5,4,5,5,4,1,1,1,11,4,2,60,200,"4,5,6,7,9,12,13",4,Qual29638-0912-ConsumersStudy[BA],1,,6522e009-66af-1fb9-3482-7099de313b83,41868610,H,1338,,,,,768,anonymous,Value will be set from Panel or URL,on,White
16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3eb-d554-9193-52b0-bb9dbd8f33a2,41868610,H,,,,,,16,anonymous,Value will be set from Panel or URL,on,
17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3a5-c484-5b34-92b5-f7dc332bab72,41868610,H,,,,,,17,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3e4-a97a-f4b0-9aea-32e6ac53729c,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
23,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3c7-a125-0883-ea3f-1b36bcaf5b9f,41868610,H,,,,,,23,anonymous,Value will be set from Panel or URL,on,
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3ee-2599-6410-8758-644860e40102,41868610,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e404-8582-3178-d52e-26ee537a4afc,41868610,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3ee-9773-c74d-f2d8-e8f020b136f4,41868610,H,,,,,,14,anonymous,Value will be set from Panel or URL,on,
382,36.1042,-96.0244,2,,,,Chicken,Beef,Sweet corn,4,4,3,30,3,7,This survey,4,1,,9,4,4,4,5,4,3,4,2,1,1,4,5,9,152,32,"4,9,14",4,Qual29638-0912-ConsumersStudy[BA],1,,6522e2ab-bee6-5680-de5b-fe48c2b37db1,41868610,H,1338,,,,,382,anonymous,Value will be set from Panel or URL,on,White
8,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e420-1238-d418-53be-255c4dd916f7,41868610,H,,,,,,8,anonymous,Value will be set from Panel or URL,on,
44,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3d9-35ba-ec74-9b88-b075d0504aef,41868610,H,,,,,,44,anonymous,Value will be set from Panel or URL,on,
266,36.1671,-86.7861,8,,,95,Corn,Sugar cane,Soybeans ,5,5,5,30,3,4,,3,"1,2,3,4,5",,10,3,3,3,3,3,3,4,2,1,1,1,1,10,49,29,"4,7,8,9",4,Qual29638-0912-ConsumersStudy[BA],1,,6522e314-980e-6893-91d9-76024e00fddc,41868610,H,1338,,,,,266,anonymous,Value will be set from Panel or URL,on,White
594,34.0068,-118.256,2,,,,Avocados are widely associated with California due to the state's significant avocado production.,"Barbecue, particularly beef brisket, is a staple in Texas cuisine.","Gumbo is a popular dish in Louisiana, reflecting the state's rich Creole and Cajun influences.",5,5,4,"18,24,25,27,28",1,"1,2,4",,1,"2,4",,9,5,4,5,3,5,5,4,1,1,1,11,4,5,105,146,"5,7,10,13",12,Qual29638-0912-ConsumersStudy[BA],1,,6522e1a5-2c05-9688-69e0-60165032211f,41868610,H,1338,,,,,594,anonymous,Value will be set from Panel or URL,on,White
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e423-4bf7-7a3d-d180-edbd2442df9b,41868610,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e43d-8db0-d2bf-a4e0-91c9e8b8fdc5,41868610,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e453-a07e-8969-ed11-40ff4bf4eb5f,41868610,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
30,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e43e-5b6f-e25f-6668-992116905ae2,41868610,H,,,,,,30,anonymous,Value will be set from Panel or URL,on,
14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e437-da15-73ad-3d8a-6ccdffeaa8c9,41868610,H,,,,,,14,anonymous,Value will be set from Panel or URL,on,
36,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e464-9afd-c975-2319-866c27ad216e,41868610,H,,,,,,36,anonymous,Value will be set from Panel or URL,on,
148,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3d5-70b7-e146-bd3a-ae2e664d893c,41868610,H,,,,,,148,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e445-b4e5-f743-76cc-77149b1f2540,41868610,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
100,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e3fe-c537-71bc-06cd-cc39ddfb1dd4,41868610,H,,,,,,100,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e45f-7f09-aaf6-2512-cf1e601b9239,41868610,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
36,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e480-bbfb-7e11-d141-d7827307bcff,41868610,H,,,,,,36,anonymous,Value will be set from Panel or URL,on,
209,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e2a8-8ee8-2cf1-ae30-829ff959b025,41868610,H,,,,,,209,anonymous,Value will be set from Panel or URL,on,
23,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4ab-8dbc-9ed7-10b8-034b2e1006c1,41868610,H,,,,,,23,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4bb-4b69-f406-fe9e-5f2f12f11427,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
36,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4b0-3709-4923-893e-cc9c781d58db,41868610,H,,,,,,36,anonymous,Value will be set from Panel or URL,on,
224,36.5037,-87.2729,8,,,63,Corn,Peanut ,Sugar cane,4,4,4,"26,29",2,7,Documentary ,4,6,I haven't,8,2,3,3,1,1,1,4,2,3,1,6,3,10,34,27,"4,5,7,8,9,10,12",10,Qual29638-0912-ConsumersStudy[BA],1,,6522e3f4-d5b8-9d35-36af-49f167c0e943,41868610,H,1338,,,,,224,anonymous,Value will be set from Panel or URL,on,American Indian or Alaska Native or Others
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4e5-984f-e791-7718-5ae4347fa7f3,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
925,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e169-a655-edc6-f2b5-f68f77b01107,41868610,H,,,,,,925,anonymous,Value will be set from Panel or URL,on,
21,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4f7-70b7-9a61-7fc3-1e114ef96671,41868610,H,,,,,,21,anonymous,Value will be set from Panel or URL,on,
186,39.8004,-88.2918,6,,5,,Pizzas ,Chicken ,Cheeses ,1,1,1,18,1,1,,1,3,,8,1,1,1,1,1,2,4,2,2,1,6,6,1,67,107,"5,13",5,Qual29638-0912-ConsumersStudy[BA],1,,6522e431-161a-6c79-59de-f87fde4b3237,41868610,H,1338,,,,,186,anonymous,Value will be set from Panel or URL,on,Black/AA
16,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4f9-df71-6922-ee49-a236a8904c98,41868610,H,,,,,,16,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4ee-a6a2-118d-3396-ff47cf0904da,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
22,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e503-0064-12e6-996e-3d4e3a26ad6f,41868610,H,,,,,,22,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e50c-c154-92ea-92af-5ac22a52cf45,41868610,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e508-51ce-8c84-1837-6a8aa391d590,41868610,H,,,,,,18,anonymous,Value will be set from Panel or URL,on,
52,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4c1-9228-7c85-3959-b14adc0272d8,41868610,H,,,,,,52,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e51b-b8e6-21c1-60aa-26cd52468079,41868610,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
30,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e526-2cba-5a37-0658-73095ae7751a,41868610,H,,,,,,30,anonymous,Value will be set from Panel or URL,on,
10,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e515-518a-56d0-4a64-6c7b9e51da92,41868610,H,,,,,,10,anonymous,Value will be set from Panel or URL,on,
583,30.3574,-89.1649,6,,24,,"Fried Chicken, red beans and rice, gumbo, seafood",Corn,Persimmons,3,3,3,"17,18,20,23,24",3,4,,3,4,,5,5,5,3,3,4,1,4,2,1,1,3,3,9,200,175,"4,8,9",4,Qual29638-0912-ConsumersStudy[BA],1,,6522e2dd-1896-c90f-6f3e-57aee1e4babf,41868610,H,1338,,,,,583,anonymous,Value will be set from Panel or URL,on,White
27,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e4cd-d0e0-0d48-31b6-a1258e3705eb,41868610,H,,,,,,27,anonymous,Value will be set from Panel or URL,on,
15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e53c-dea2-736b-3d87-4fbe777ad03b,41868610,H,,,,,,15,anonymous,Value will be set from Panel or URL,on,
65,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e518-f427-4899-c023-f46d2cc7db14,41868610,H,,,,,,65,anonymous,Value will be set from Panel or URL,on,
13,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e530-8542-ef8d-92e9-0eb65eea8c58,41868610,H,,,,,,13,anonymous,Value will be set from Panel or URL,on,
26,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e56b-a7c8-f2f3-ae52-cc4b316f93f1,41868610,H,,,,,,26,anonymous,Value will be set from Panel or URL,on,
14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e567-a5d4-a111-66e7-9fa8456d0c09,41868610,H,,,,,,14,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e561-136e-13b3-7e2b-a2a749f0a725,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
207,30.695,-92.2697,5,20,,,Rice,Rice,Beans,2,2,2,30,2,1,,3,"1,2,3,4",,5,3,3,3,3,3,3,5,2,1,1,3,2,2,104,50,"4,7,8",4,Qual29638-0912-ConsumersStudy[BA],1,,6522e492-fb34-a679-7c8e-30e16c7ae689,41868610,H,1338,,,,,207,anonymous,Value will be set from Panel or URL,on,White
32,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e566-cd94-2d17-2b85-1cd9421101ab,41868610,H,,,,,,32,anonymous,Value will be set from Panel or URL,on,
408,38.544,-91.0155,7,,,,"Corn
Soybeans ","Corn
Wheat
Soybeans","Tomatoes 
Corn 
Beans
",4,4,4,"23,24",1,"2,4,6",,2,"1,2,3",,4,4,4,4,4,3,3,6,2,1,1,10,2,1,90,84,"4,5,7,8,10",10,Qual29638-0912-ConsumersStudy[BA],1,,6522e403-ec6a-3c5b-98bb-bc9baa61317b,41868610,H,1338,,,,,408,anonymous,Value will be set from Panel or URL,on,White
48,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e565-fe8b-94ad-cea5-995f59d29da4,41868610,H,,,,,,48,anonymous,Value will be set from Panel or URL,on,
30,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e561-febf-965a-ddc3-615c0e3a751f,41868610,H,,,,,,30,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e58b-90f8-d9b2-df4d-28e689e9c1c7,41868610,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
51,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e573-867c-27df-f3ab-6155a594e166,41868610,H,,,,,,51,anonymous,Value will be set from Panel or URL,on,
29,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e572-14f5-f31c-d81d-1dc9c4a33e73,41868610,H,,,,,,29,anonymous,Value will be set from Panel or URL,on,
39,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e578-791a-5167-800a-9c19f8f3cbde,41868610,H,,,,,,39,anonymous,Value will be set from Panel or URL,on,
27,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e589-0603-0ac1-446a-396d7ed7792c,41868610,H,,,,,,27,anonymous,Value will be set from Panel or URL,on,
27,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e1c4-8102-82fa-92fa-79c0cb4932e5,41868610,H,,,,,,27,anonymous,Value will be set from Panel or URL,on,
20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e59d-15aa-b70b-6ed3-89c1942ff262,41868610,H,,,,,,20,anonymous,Value will be set from Panel or URL,on,
55,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e595-8b98-9f4c-4cec-fcf6c842f839,41868610,H,,,,,,55,anonymous,Value will be set from Panel or URL,on,
54,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e594-8bbf-bf05-8f05-75d3e94ffa61,41868610,H,,,,,,54,anonymous,Value will be set from Panel or URL,on,
19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5a0-8ae8-ca2b-12a6-8a26b5fe23f0,41868610,H,,,,,,19,anonymous,Value will be set from Panel or URL,on,
161,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e544-ea90-e1d3-c0e6-3489a6692ceb,41868610,H,,,,,,161,anonymous,Value will be set from Panel or URL,on,
21,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5e6-292d-ce48-ab3c-e2ef57afcf73,41868610,H,,,,,,21,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5da-d29e-682c-8fcc-7fbee951826a,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5fc-bc06-1755-d1af-3d309e42b4eb,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
35,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5d2-1ef7-1979-b2bd-520303469b3d,41868610,H,,,,,,35,anonymous,Value will be set from Panel or URL,on,
11,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5fb-4af8-4b83-7327-e0de0842c224,41868610,H,,,,,,11,anonymous,Value will be set from Panel or URL,on,
475,30.3562,-81.688,8,,,6,Apple ,Àpples,Watermelon ,5,5,4,"17,18,24,29",2,2,,2,"1,2,4",,6,4,4,4,4,5,4,5,2,1,1,4,2,9,169,142,"4,6,7",10,Qual29638-0912-ConsumersStudy[BA],1,,6522e426-bf22-525b-361a-289947a0e276,41868610,H,1338,,,,,475,anonymous,Value will be set from Panel or URL,on,White
12,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5f1-06d0-0a52-59fc-6c17f8fd8ba6,41868610,H,,,,,,12,anonymous,Value will be set from Panel or URL,on,
58,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual29638-0912-ConsumersStudy[BA],2,states,6522e5b8-e8cd-e1ad-18bd-eb8307d3e32b,41868610,H,,,,,,58,anonymous,Value will be set from Panel or URL,on,
